,Grp_Utilization_0,Grp_Utilization_1,Grp_Utilization_2,Grp_Utilization_3,Grp_Utilization_4,Grp_Utilization_5,Grp_Utilization_6,Grp_Utilization_7,Grp_Utilization_8
0,-0.8531841395599595,-0.6395572245873421,2.3326877763678415,-7.974206000600171,-0.9868990247946645,-4.358299882992587,0.010232210686242225,0.8933248659939752,0.8873471285348875
1,-2.65729773681907,0.05484656670802629,1.4586544565164017,-0.18163651388213453,-0.15398676114624965,-0.06881771912115778,-0.28499901806517713,0.027050629833416554,-0.02507424311697888
2,-4.87822581388616,0.2894251638658647,3.1060825810405794,-0.36858519889530716,-1.4809391128663951,0.3638488277834266,-0.630313169498768,1.1112993347182842,-0.25330777126172643
3,1.961540964627358,-5.188898085845586,0.9896433904463521,-4.7481007148036065,0.7053084753738259,-0.13736667148790258,4.406686863993327,-0.6453978629972471,0.17755285942476554
4,-0.5116618344082281,-0.40606246160239495,-0.7254080123348899,0.12437349458739022,1.4742347024372906,-0.4539084541519079,0.12506709413362074,-0.727620620590924,0.561801131782429
5,-2.930194079797614,-0.3570688624950479,0.17774701889024408,0.08022781342024982,-0.838970173383742,0.9593804212515429,-0.18223574069132842,0.9850321194361459,1.1386229913173573
6,2.649945408046285,-0.31352476442381266,-2.207322167172086,0.3029506982613321,0.09871310833249482,0.9595979712069027,0.3417811719545197,0.9722765110767564,-0.6499513981452301
7,-2.8611981055281994,-0.21864570546043868,0.8439938362050013,-0.07225690894806058,-0.14526462789132996,0.17939597558126047,-0.23476546371357504,0.3347472193936423,0.5259822290810519
8,5.791628698178849,0.5926654571755813,-2.172405767766162,0.3013909108843583,-4.179267207180788,1.935314276950276,0.24018034149834636,-0.6503983431799621,-0.9036923431312882
9,5.131504293442741,-3.445203485501067,3.7767747969768646,0.8234055212095784,2.606698330398239,4.35577902359429,4.978064058609694,1.477481483793251,0.37964452064989085
10,-2.1352656123440115,-0.369535920200085,0.12989101560268565,0.03713904211019942,-0.4623113212223032,1.1023802351633019,-0.23681409118838692,0.4063731205639963,-0.4970467828341316
11,-2.8206522406281618,-0.2236472208827167,0.4695068894311844,0.02817669235312283,-0.8640475691058005,0.6200421486680983,-0.19632748521151744,1.3333088609290573,1.251073640007772
12,-3.9904165101929987,-0.07385600234912809,1.7393682571204976,-0.18540345379735376,-1.003176430604919,0.6543913733531537,-0.4403181787006593,0.08100777963127577,0.4683423295325228
13,-0.1594348595346899,0.017614345110373023,0.007845800356435291,0.006156207928002838,-0.17170164932158263,0.07328888342058612,-0.028548949115421152,-0.17311792402210663,0.10364951845724606
14,-3.0478951284738462,-0.7261458255092305,-0.2687826308264978,0.09899184193302119,-0.07844549510367985,1.1729404730761985,-0.18141360510250248,-0.3658000382278693,0.31718875684099374
15,-1.6583016056733255,0.0272264696438321,0.7039927385005167,-0.05469693189717781,-1.096907837210461,0.5099931501763773,-0.2301678820146524,0.17506778555919167,0.4541538262996766
16,-1.2870905102561752,-3.160703455979858,0.7670815673869659,0.3037012490908567,0.7480231395975522,-0.020852105598798833,-3.438854105323638,-0.4755163727523193,0.7915286634907872
17,-0.1594348595346899,0.017614345110373023,0.007845800356435291,0.006156207928002838,-0.17170164932158263,0.07328888342058612,-0.028548949115421152,-0.17311792402210663,0.10364951845724606
18,-5.371023541460993,-0.10496077278339226,2.3630885214075885,-0.2461207629236156,-1.5936533347436073,0.7745626574032839,-0.5968639307199708,1.2865147002357997,0.6628378624855605
19,-0.5871528650578086,-0.18667818639216002,-0.12133018170191054,0.06157693002254356,2.04799199221612,1.9416917681103596,0.05151997069686283,-0.7977972897762966,-0.12106792782288776
20,-4.87822581388616,0.2894251638658647,3.1060825810405794,-0.36858519889530716,-1.4809391128663951,0.3638488277834266,-0.630313169498768,1.1112993347182842,-0.25330777126172643
21,-0.1594348595346899,0.017614345110373023,0.007845800356435291,0.006156207928002838,-0.17170164932158263,0.07328888342058612,-0.028548949115421152,-0.17311792402210663,0.10364951845724606
22,-4.87822581388616,0.2894251638658647,3.1060825810405794,-0.36858519889530716,-1.4809391128663951,0.3638488277834266,-0.630313169498768,1.1112993347182842,-0.25330777126172643
23,-3.125203862456622,2.8325548095601305,-0.8582196360567901,-0.32563455578736716,0.7794034587717218,0.43337430575504104,3.9394630654327494,-0.7263638692126508,-1.0324412126988314
24,-1.4993886473449123,-0.4219657157286321,-0.2626269837458929,0.02150368521053483,-0.01236963557212871,-2.306870118507116,0.04707283247263811,-0.11973829377657287,-1.0494180761136889
25,-2.2984421115302474,0.3657924671711589,1.8200571021529925,-0.20437071374808624,-2.1625398203887705,0.7571255216720304,-0.4219829512445954,0.6578914335764853,-0.39762640215592227
26,2.0834737736355673,0.31299080765314496,-0.04791377653115486,-0.049549562938937614,1.0089090999895334,-1.0664146798929137,0.19662725736408837,1.3542850224124312,-1.0882525571511545
27,-5.440730786829958,-0.7678968702555192,0.8419604829729738,-0.06462924845913524,-2.1411639918027228,-0.5530839836200548,-0.4718615132248822,0.6063030910389765,-0.6698441147341692
28,0.7312596883175878,0.6974201570117883,1.448488910230468,-0.2831507263609026,0.5773094423346233,-0.9656421636719095,-0.07564975861656721,-2.1407594593649146,-0.5761622892863231
29,3.6666184671975866,0.5297604544468639,-1.1130854466698503,0.16612474081960069,-3.6178215031838232,1.6113658012092376,0.0685753170893658,-0.2769188038471963,-0.7848147151769336
30,-0.1594348595346899,0.017614345110373023,0.007845800356435291,0.006156207928002838,-0.17170164932158263,0.07328888342058612,-0.028548949115421152,-0.17311792402210663,0.10364951845724606
31,5.953664063871995,1.6916646297103388,1.0673409243190413,-0.1793109233606813,0.8736600971452588,1.2063972877784177,0.24615790184447897,2.415060183378909,-0.3588080756749114
32,3.5865925231125306,0.5273915095083193,-1.0731924110748772,0.16103074042168097,-3.5966779708564007,1.599166197542332,0.062112828632674234,-0.26285390557244537,-0.7803378923038284
33,-5.022586702945065,-0.45465123538196955,1.393388100351284,-0.15769442779818965,-2.157649997418815,-1.249095358260963,-0.48825364645786673,0.675508796662505,0.09238915829649769
34,3.1061637842792957,-4.482651252310248,0.9884662524911235,0.9564280391051968,0.1685868785094403,0.03807763839881347,4.560879689454149,-0.8801711715964409,0.13270604766431918
35,-5.584778981612816,-0.5491260399352244,1.3812400518237242,-0.1368131268066798,-2.450370175857536,-1.0069791903633585,-0.5229779662532027,1.0897443660186514,0.24246919833606878
36,-3.355419626621826,-0.2771714653993381,0.933351623867866,-0.07701876205944147,-0.20944452653117498,0.24555700776368777,-0.270364186450814,0.2906353531874941,0.7027188761254399
37,-3.327455508787059,-0.3389735027818199,0.9704898781028367,-0.1124051462216627,-0.1880349630748994,0.85266798316582,-0.3209886687186739,-0.1004569134472076,-1.079583557148934
38,-4.113317171436073,0.19494255744593575,2.483917663984629,-0.28940219502293957,-0.914948061418514,0.16703872185587804,-0.4960032083445943,0.6651811148243075,-0.15568607145443097
39,-2.8772090270742408,-0.8005462558750295,-0.5938058294941407,0.09652330973015456,-1.3731287908315082,-1.259585998005855,-0.13770957869684536,0.3271832304689705,0.6702689441686263
40,-5.580292119725198,-0.7865053720642979,0.8484503880303692,-0.05915101296380197,-2.0988056081366127,-0.5940142542764094,-0.47220623077351165,0.7076799003755034,-0.6564943395705873
41,-3.122137556717536,-3.4143067421237516,1.995291669708692,0.4144272053998234,-0.6539768356274456,0.9782513953220584,0.602435100432954,-0.3582383729135593,-0.5649806348046019
42,-0.6918315310929601,0.343353562272486,0.7828678129334762,1.5566232988900226,1.1305709515229778,-0.7316304249706101,-0.10464365560685598,-0.8820520402955804,-0.4476821464055607
43,1.1077945262138564,-0.7126902508060725,-2.6557949470996776,0.4401369893118431,-0.03266428775498598,1.0839826228441152,0.33174026119520783,1.4429853483989565,1.1027541243096606
44,-2.506635185867438,0.35962949170951436,1.9238416162892193,-0.2176231110255314,-2.107533446544367,0.7253874019641409,-0.4387955656417113,0.6944822472874485,-0.38597963524962775
45,-2.71085846691588,0.09116800941963156,1.5642294812591844,-0.18858167620567542,-0.3459247298575902,0.004923093922271315,-0.3101479591259604,0.19558560670096198,-0.030765116797134832
46,2.8785926114367393,-0.03460562124499737,-2.050680096629907,0.3199144565959204,-1.6459732804651859,0.4975291700457798,0.2723233271494375,0.882168562177199,0.8576053480954051
47,-0.35469945665350805,-0.03445741147514952,0.0006456905192658025,0.00650296306277029,0.06254898730769193,0.41549808348205935,-0.00812901917049762,-0.3983336837685019,-0.9579451517537961
48,-4.878225813886161,0.28942516386586464,3.1060825810405785,-0.3685851988953071,-1.4809391128663953,0.36384882778342637,-0.630313169498768,1.111299334718284,-0.25330777126172654
49,5.458840206840996,0.5828141818026495,-2.006510278717912,0.28020747185493133,-4.091341668716444,1.8845821331980666,0.21330603456727354,-0.5919093577491886,-0.8850754414881918
