,Vantage,HasCreditCard,NumberCreditCard,HasActiveCreditCard,NumberActiveCreditCard,TotalAmountPastDueTradelines,hasInstallTrade,NumberInstallmentTrades,hasActiveInstallTrade,NumberActiveInstallmentTrades,hasLineofCredit,NumberLineofCredit,hasActiveLineofCredit,NumberActiveLineofCredit,hasHELOC,NumberHELOC,hasActiveHELOC,NumberActiveHELOC,hasMortgage,NumberMortgage,hasActiveMortgage,NumberActiveMortgage,hasUnsecuredInstallment,NumberUnsecuredInstallment,hasActiveUnsecuredInstallment,NumberActiveUnsecuredInstallment,hasSecuredInstallment,NumberSecuredInstallment,hasActiveSecuredInstallment,NumberActiveSecuredInstallment,hasStudentLoan,NumberStudentLoan,hasActiveStudentLoan,NumberActiveStudentLoan,hasAutoLoan,NumberAutoLoan,hasActiveAutoLoan,NumberActiveAutoLoan,TotalAmountCurrentBalance,TotalCreditLimit,MaxUnsecuredInstallmentInterestRate,MinUnsecuredInstallmentInterestRate,MaxActiveUnsecuredInstallmentInterestRate,MinActiveUnsecuredInstallmentInterestRate,NumberTradelines,hasActiveChargeAccount,NumberActiveCharge,NumberActiveTradelines,TotalAmountBalanceOnCreditLines,ActiveCreditLimit,MinUtilization,MaxUtilization,AvgUtilization,MinCreditCardUtil,MaxCreditCardUtil,AverageCreditCardUtil,MinChargeCardUtil,MaxChargeCardUtil,AverageChargeCardUtil,MinLineOfCreditUtil,MaxLineOfCreditUtil,AverageLineOfCreditUtil,MinHELOCUtil,MaxHELOCUtil,AverageHELOCUtil,MinBankRevolvingUtil,MaxBankRevolvingUtil,AverageBankRevolvingUtil,MinFinanceRevolveUtil,MaxFinanceRevolveUtil,AverageFinanceRevolveUtil,MinCreditUnionUtil,MaxCreditUnionUtil,AverageCreditUnionUtil,MinRetailUtil,MaxRetailUtil,AverageRetailUtil,MinRevolveUtil,MaxRevolveUtil,AverageRevolveUtil,NumberTradeWithUtilAbove75,LatestActiveUnsecuredInstallmentInterestRate,WeightedAvgUtilization,AvgUnsecuredInstallmentInterestRate,AvgActiveUnsecuredInstallmentInterestRate,MonthsSinceMostRecentDq,MonthsSinceMostRecentAutoDq,MonthsSinceMostRecentInstallmentDq,MonthsSinceMostRecentRevolvingDq,MonthsSinceMostMortgageDq,MonthsSinceMostRecentCreditCardDq,MonthsSinceMostRecentStudentLoanDq,NumberofDqPast12M,NumberofMortgageDqPast12M,NumberofTradeswDq30DPDPast24M,NumberofTradesSinceMostRecentDqPast24M,NumberofTradeswDq90DPDPast24M,TotalBalanceAmountofDqTrades,MaxDelinquencyAmount,MonthsSinceMaxDelinquencyAmount,NumberofDqTrades,PercentageAccountEverDelinquent,NumberofCollections,NumberCollectionsPast6M,NumberCollectionsPast12M,NumberCollectionsPast1to5year,NumberCollectionsAmountGreater100,NumberNMCollections,NumberNMCollectionsPast6M,NumberNMCollectionsPast12M,NumberNMCollectionsPast1to5year,NumberNMCollectionsBalanceGreater100,TotalCollectionsAmountBalanceVerified12M,HighestCollectionsAmountVerified12M,TotalNMCollectionsAmountVerified12M,HighestNMCollectionsAmountVerified12M,HighestCollectionsAmount,HighestNMCollectionsAmount,TotalCollectionsAmount,TotalNMCollectionsAmount,MonthsSinceMostRecentCollection,MonthsSinceMostRecentNMCollection,MonthsSinceMostRecentInquiry,DaysSinceMostRecentInquiryPast1M,NumberofInqs,NumberofInqsPast1M,NumberofInqsPast3M,NumberofInqsPast6M,NumberofInqsPast12M,NumberofBankInqs,NumberofBankInqsPast1M,NumberofBankInqsPast3M,NumberofBankInqsPast6M,NumberofBankInqsPast12M,NumberofFinanceInqs,NumberofFinanceInqsPast1M,NumberofFinanceInqsPast3M,NumberofFinanceInqsPast6M,NumberofFinanceInqsPast12M,NumberofPublicRecords,NumberofPublicRecordsPast6M,NumberofPublicRecordsPast12M,NumberofPublicRecordsPast7Y,NumberofBankruptcy,NumberofBankruptcyPast6M,NumberofBankruptcyPast12M,NumberofBankruptcyPast7Y,AmountLiabilitiesPublicRecords,AmountLiabilitiesPublicRecordsPast6M,AmountLiabilitiesPublicRecordsPast12M,AmountLiabilitiesPublicRecordsPast7Y,AmountLiabilitiesBankruptcy,AmountLiabilitiesBankruptcyPast6M,AmountLiabilitiesBankruptcyPast12M,AmountLiabilitiesBankruptcyPast7Y,MonthsSinceMostRecentPublicRecord,MonthsSinceMostRecentBankruptcy,LengthOfCreditHistory,MonthsSinceLastestUnsecured,NumberofCUnionInqs,NumberofCUnionInqsPast1M,NumberofCUnionInqsPast3M,NumberofCUnionInqsPast6M,NumberofCUnionInqsPast12M,NumberFBInqs,NumberFBInqsPast1M,NumberFBInqsPast3M,NumberFBInqsPast6M,NumberFBInqsPast12M,NumberFBQInqs,NumberFBQInqsPast1M,NumberFBQInqsPast3M,NumberFBQInqsPast6M,NumberFBQInqsPast12M
0,727.0,1.0,3.0,1.0,3.0,197.09737943279688,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,282627.0,177587.0,0.0902,0.0599,0.0902,0.0599,21.0,1.0,5.0,13.0,83141.0,106381.0,0.0,0.9962620240000001,0.267846956,0.0,0.0,0.0,0.0,0.8786666670000001,0.17573333300000002,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.9962620240000001,0.9962620240000001,0.9962620240000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.8786666670000001,0.8786666670000001,0.8786666670000001,0.0,0.8786666670000001,0.146444444,2.0,0.0599,0.781539937,0.073166667,0.073166667,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,3.9356503430000003,5.656740847260462,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,4963.0,999.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0
1,684.0,1.0,4.0,1.0,3.0,197.09737943279688,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,8336.0,89850.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,17.0,0.0,0.0,4.0,6235.0,28600.0,0.0,0.459703704,0.154358599,0.0,0.459703704,0.154358599,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.459703704,0.154358599,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.459703704,0.154358599,0.0,0.13363033743802974,0.218006993,0.2051032991651232,0.18142102402823793,21.0,35.890144151414006,34.92711651925886,21.0,31.438948681500392,21.0,37.302340814286204,0.0,0.0,1.0,4.0,0.0,29.0,2867.41991244302,46.891135854304515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,2.374529027,5.656740847260462,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,4789.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,764.0,1.0,6.0,1.0,6.0,197.09737943279688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,31724.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,9.0,1.0,3.0,9.0,0.0,15524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.0,0.0,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.0,0.0,0.0,0.13363033743802974,0.0,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,15.02726183,5.656740847260462,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1038.0,999.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,654.0,1.0,8.0,1.0,8.0,197.09737943279688,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,325314.0,102600.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,26.0,1.0,2.0,15.0,28988.0,38300.0,0.0,0.9528461540000001,0.616381474,0.0,0.913125,0.549088538,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.90555,0.90555,0.90555,0.9528461540000001,0.9528461540000001,0.9528461540000001,0.0,0.913125,0.549088538,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.913125,0.549088538,3.0,0.13363033743802974,0.7568668409999999,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,10.86460167,5.656740847260462,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,5787.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4,648.0,1.0,3.0,1.0,3.0,197.09737943279688,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,314084.0,55500.0,0.0975,0.0975,0.19879655649431777,0.1663056695127031,19.0,1.0,3.0,10.0,6478.0,42500.0,0.0,0.9742222220000001,0.31335555600000004,0.0,0.9742222220000001,0.48711111100000004,0.0,0.2792,0.1396,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.9742222220000001,0.31335555600000004,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.9742222220000001,0.31335555600000004,1.0,0.0837,0.152423529,0.0975,0.18142102402823793,65.0,65.0,65.0,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,6.094276756,5.656740847260462,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,4758.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5,730.0,1.0,3.0,1.0,3.0,197.09737943279688,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3964.0,23200.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,8.0,1.0,3.0,7.0,94.0,1700.0,0.0,0.134285714,0.067142857,0.2283014542102154,0.7215165221301164,0.45954344433289057,0.0,0.134285714,0.067142857,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.2104185759570745,0.7090184367535045,0.44274468087691793,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.134285714,0.134285714,0.134285714,0.0,0.134285714,0.067142857,0.0,0.13363033743802974,0.055294117999999996,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,20.08770387,5.656740847260462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1544.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,659.0,1.0,3.0,1.0,2.0,197.09737943279688,1.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,132498.0,68240.0,0.1332,0.1119,0.19879655649431777,0.1663056695127031,26.0,1.0,3.0,7.0,44115.0,51990.0,0.0,0.9593506490000001,0.614313517,0.7606194690000001,0.9593506490000001,0.8599850590000001,0.0,0.737283951,0.368641975,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.7606194690000001,0.9593506490000001,0.8599850590000001,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.0,0.0,0.0,0.0,0.9593506490000001,0.614313517,2.0,0.0,0.848528563,0.11926666699999999,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,5.0565760310000005,5.656740847260462,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,9657.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,806.0,1.0,11.0,1.0,5.0,197.09737943279688,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,149895.0,200474.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,32.0,1.0,3.0,10.0,9918.0,65150.0,0.0,0.47200000000000003,0.153624459,0.0,0.47200000000000003,0.23764285699999999,0.0,0.208818182,0.069606061,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.47200000000000003,0.23764285699999999,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.47200000000000003,0.153624459,0.0,0.0422,0.152233308,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,5.338482946,5.656740847260462,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,6683.0,999.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
8,656.0,1.0,7.0,1.0,2.0,197.09737943279688,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,370021.0,177601.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,19.0,1.0,1.0,5.0,6818.0,7000.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.9740000000000001,0.9740000000000001,0.9740000000000001,1.0,0.13363033743802974,0.9740000000000001,0.2051032991651232,0.18142102402823793,5.0,76.0,76.0,26.508510126521383,5.0,27.741892750449463,37.302340814286204,1.0,1.0,0.0,0.0,1.0,359770.0,2867.41991244302,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,999.0,5.656740847260462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,9788.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
